filename,x,y,cluster,method,stat
AllFields_Resultats_MESH_195.npz,-0.023331165,0.48808575,14,pca,min
AllFields_Resultats_MESH_215.npz,-0.2835331,0.24958175,8,pca,min
AllFields_Resultats_MESH_138.npz,-0.44102335,-0.26387158,7,pca,min
AllFields_Resultats_MESH_142.npz,0.3017912,-0.88667274,9,pca,min
AllFields_Resultats_MESH_160.npz,-0.22020721,-0.15131077,11,pca,min
AllFields_Resultats_MESH_182-1.npz,-0.0016288757,0.5680499,14,pca,min
AllFields_Resultats_MESH_119-2.npz,-0.19054079,0.2989087,8,pca,min
AllFields_Resultats_MESH_211.npz,-0.033659935,0.34205025,3,pca,min
AllFields_Resultats_MESH_140.npz,0.01644659,-0.09266549,11,pca,min
AllFields_Resultats_MESH_168-2.npz,-0.08488512,-0.15537009,11,pca,min
AllFields_Resultats_MESH_183.npz,0.013035297,0.4706207,14,pca,min
AllFields_Resultats_MESH_42-1.npz,0.08286953,0.19137126,3,pca,min
AllFields_Resultats_MESH_129.npz,-0.16179514,0.039046228,0,pca,min
AllFields_Resultats_MESH_42-3.npz,-0.36592913,0.21045262,8,pca,min
AllFields_Resultats_MESH_178.npz,0.02793932,0.5468936,14,pca,min
AllFields_Resultats_MESH_173.npz,-0.5066366,0.7315954,13,pca,min
AllFields_Resultats_MESH_121.npz,-0.26741076,-0.019980907,0,pca,min
AllFields_Resultats_MESH_42-2.npz,0.19546986,0.15757698,4,pca,min
AllFields_Resultats_MESH_172.npz,0.21208382,0.26899374,3,pca,min
AllFields_Resultats_MESH_196-2.npz,-0.18731976,0.21604556,8,pca,min
AllFields_Resultats_MESH_153.npz,-0.043591022,0.07504082,0,pca,min
AllFields_Resultats_MESH_120.npz,0.15585661,0.12728196,4,pca,min
AllFields_Resultats_MESH_180.npz,0.09828663,0.25323093,3,pca,min
AllFields_Resultats_MESH_1.npz,-0.27390385,-0.88287514,2,pca,min
AllFields_Resultats_MESH_159.npz,-0.08154774,0.07361293,0,pca,min
